id,name,author,date,entry_id,lang
1c7okhkV_fKXG_0uBoWerf6ygUGzt5L85,MarxEngels_1855-06-12_ME044_de.txt,MarxEngels,1855-06-12,ME044,de
1A5EqHtQNctAppgiHv8oGxYkv31V3o0o3,MarxEngels_1855-06-16_ME001_de.txt,MarxEngels,1855-06-16,ME001,de
1yLiP5_e-LJS8YE6zO3V1Oa13TCePTaQP,MarxEngels_1855-06-20_ME091_de.txt,MarxEngels,1855-06-20,ME091,de
1cgiD4xC6yVTyM3LVtWReWlji5u_Xrp6u,MarxEngels_1855-07-06_ME040_de.txt,MarxEngels,1855-07-06,ME040,de
1J1WotLum472uU0cvq7_JrD7djvCheE0O,MarxEngels_1855-07-14_ME147_de.txt,MarxEngels,1855-07-14,ME147,de
1NvpK-D31ZCvYn7CVcV2Lw8yVtP9LhYiZ,MarxEngels_1855-07-20_ME079_de.txt,MarxEngels,1855-07-20,ME079,de
1ysAQ_DUPPdxlXddEUJ5CGC0P0gz6pfPZ,MarxEngels_1855-08-18_ME009_de.txt,MarxEngels,1855-08-18,ME009,de
1ugpMSusk9ymbfkQSX32mvZ0M4VB7Fs4W,MarxEngels_1855-08-28_ME059_de.txt,MarxEngels,1855-08-28,ME059,de
1JrKWMFWUsWyLcKOOPwijjuVztxF415WQ,MarxEngels_1855-09-14_ME105_de.txt,MarxEngels,1855-09-14,ME105,de
17BvO4QcdAuvRYry2UTfNJuhfctMpXPb4,MarxEngels_1855-09-27_ME131_de.txt,MarxEngels,1855-09-27,ME131,de
1mdRSmpMXAMkP6NvEMC2sqouz6BXrVAMH,MarxEngels_1855-12-15_ME118_de.txt,MarxEngels,1855-12-15,ME118,de
1fo0QALv7ohck2I5zU_bkAOwWcjpIY4ab,MarxEngels_1857-09-10_ME020_de.txt,MarxEngels,1857-09-10,ME020,de
17pGtV5PsUjxkn7i5gRMt5bKEZx3Lqclh,MarxEngels_1857-09-15_ME018_de.txt,MarxEngels,1857-09-15,ME018,de
1Ffi3hYneChg_f7TlGlYKh3-pn56iKVGR,MarxEngels_1857-09-22_ME019_de.txt,MarxEngels,1857-09-22,ME019,de
1o0H4QvQ1BA385RBaD9j0Y8hp-sxq-0ks,MarxEngels_1857-09-29_ME024_de.txt,MarxEngels,1857-09-29,ME024,de
1T66o9x95pLH11fnR3Jf_iqUOPnWQCdio,MarxEngels_1857-10-23_ME012_de.txt,MarxEngels,1857-10-23,ME012,de
1lqdSjAQxxhhcwlT6YbzFZ5Cp-ACSiiQ8,MarxEngels_1857-10-23_ME017_de.txt,MarxEngels,1857-10-23,ME017,de
1S2hIXQFnEcZBHyF8FMs71txdIGuS_ZhN,MarxEngels_1857-10-30_ME023_de.txt,MarxEngels,1857-10-30,ME023,de
1CuOdO_p58z27CUBdD6toKnQzd_BfM0f6,MarxEngels_1858-03-22_ME137_de.txt,MarxEngels,1858-03-22,ME137,de
18Bz5XK3qCu0P1xTgkKZd990bmfxUpJP3,MarxEngels_1858-04-09_ME021_de.txt,MarxEngels,1858-04-09,ME021,de
1QiU8Y9_lOVdA9nlUibAKEhlsm2JaUNck,MarxEngels_1859-01-13_ME097_de.txt,MarxEngels,1859-01-13,ME097,de
1zugKY8BzDTNY4Z4ZhiZZrK23RhXYZdQc,MarxEngels_1859-04-22_ME191_de.txt,MarxEngels,1859-04-22,ME191,de
1ZgZW0KeumGn9d1Ot8z7iq6gJGHPZ0NpL,MarxEngels_1862-03-26_ME008_de.txt,MarxEngels,1862-03-26,ME008,de
1rbH7Dg7z2FWOMbh5NcyLZje3D8CTxYIB,MarxEngels_1862-05-25_ME156_de.txt,MarxEngels,1862-05-25,ME156,de
166mmEJaSu-JwwwxlXM85I15oe_KBSdAo,MarxEngels_1865-02-06_ME182_de.txt,MarxEngels,1865-02-06,ME182,de
1QYoB_28isneCaHEouySnzeabALkGTUOn,MarxEngels_1865-02-18_ME166_de.txt,MarxEngels,1865-02-18,ME166,de
1SbBamTvz_ttb6EK6Ez0a0gJ1XJ3rijot,MarxEngels_1870-06-14_ME184_de.txt,MarxEngels,1870-06-14,ME184,de
16PAAa2pclDlkfNgAVfQGZcXzWfIJmbrr,MarxEngels_1870-08-22_ME088_de.txt,MarxEngels,1870-08-22,ME088,de
15ujX_pU3o9-rNPvRj6I39VZd_5FO4Y6-,MarxEngels_1870-08-30_ME106_de.txt,MarxEngels,1870-08-30,ME106,de
1hBTYVIdth0oBFQ_zrMfY_wqVDJAJbU-q,MarxEngels_1871-03-21_ME181_de.txt,MarxEngels,1871-03-21,ME181,de
1eY0Ce0BkNEnkhvmP-I5_80Gn9vh7XMCE,MarxEngels_1871-06-12_ME085_de.txt,MarxEngels,1871-06-12,ME085,de
1ByM2vt9DaeT-NHbpOs1M7fxClEn0mRvU,MarxEngels_1871-09-05_ME120_de.txt,MarxEngels,1871-09-05,ME120,de
1X6LK8iw5VSM-yt6WuOtKT8Mmensb5mrl,MarxEngels_1871-09-09_ME119_de.txt,MarxEngels,1871-09-09,ME119,de
1sht6ZHA1vtxEVEKP64Gc8wGPtcavbu0v,MarxEngels_1871-11-05_ME133_de.txt,MarxEngels,1871-11-05,ME133,de
1pNPpcH51Zy41yPEILdXkRXXray0m314v,MarxEngels_1872-02-20_ME047_de.txt,MarxEngels,1872-02-20,ME047,de
1LM_xwNTYsPPHnQTUgrQXNJUD8eh2PFFZ,MarxEngels_1872-03-05_ME005_de.txt,MarxEngels,1872-03-05,ME005,de
1kqS_N3ssIFo11k9_EGt_ijzgoJ3WxnR-,MarxEngels_1872-06-24_ME036_de.txt,MarxEngels,1872-06-24,ME036,de
1st4F50g6qELWIho1DnCfwn82g01XOv4c,MarxEngels_1872-08-08_ME173_de.txt,MarxEngels,1872-08-08,ME173,de
18U81_r6D9a3DL7Ka6M6_jM7mRhwF1Weq,MarxEngels_1872-10-21_ME132_de.txt,MarxEngels,1872-10-21,ME132,de
11AyRQAWyBckg8sZyrOdwNriUbYUY_yks,MarxEngels_1872-12-20_ME177_de.txt,MarxEngels,1872-12-20,ME177,de
1ooclOAhRKNSjMCrkN-QFK4AtPuBmtktm,MarxEngels_1873-07-21_ME006_de.txt,MarxEngels,1873-07-21,ME006,de
1hUVu9w7_S0X_etA63Gsb-HtwAsAVCBr8,MarxEngels_1879-09-17_ME029_de.txt,MarxEngels,1879-09-17,ME029,de
14YSYnnmaAPRfpDpAGrI3TNz4GLx8W7Cz,MarxEngels_1880-11-27_ME185_de.txt,MarxEngels,1880-11-27,ME185,de
1ZUCpo7N2Xlq2V-6hajf2m7mj47uV6s0w,MarxEngels_1881-03-21_ME174_de.txt,MarxEngels,1881-03-21,ME174,de
1nrfH9IRj67jjVerreuPXYFd5zlSCFFb6,MarxEngels_1881-03-31_ME176_de.txt,MarxEngels,1881-03-31,ME176,de
13erboJtJKAa5RgjIu6Ql5fXH-IlZczP9,MarxEngels_1882-01-21_ME037_de.txt,MarxEngels,1882-01-21,ME037,de
1Ya0DlAcnTRxURpaJFS1Z94XmF94tSAZP,Marx_1833-07-01_M0661_de.txt,Marx,1833-07-01,M0661,de
1EgKRz7LxX6SANYKzKiuzHrc6sbxW14eT,Marx_1835-08-10_M0956_de.txt,Marx,1835-08-10,M0956,de
1Hh03Lnyx5d1su1vw4Sc9IUaOHhQkg3gp,Marx_1835-08-12_M0729_de.txt,Marx,1835-08-12,M0729,de
1Qbgbky5CRR33cjxqEk7a70SIxO21ZAZ4,Marx_1835-08-16_M0251_de.txt,Marx,1835-08-16,M0251,de
10f5pvhw6EEOxguP6pcin8g61uL0W7d-z,Marx_1836-12-15_M0662_de.txt,Marx,1836-12-15,M0662,de
1fXfFLPUEv_qJK-1yDldmUYn0bhH-3Ds9,Marx_1836-12-31_M0664_de.txt,Marx,1836-12-31,M0664,de
1c47Sel6E3EBT9mWY4cx6l3qiPet3BCmF,Marx_1837-02-15_M0811_de.txt,Marx,1837-02-15,M0811,de
1OYur1EkCh9OUdDPfWpU-gSc7PqJPnqUF,Marx_1837-02-27_M0623_de.txt,Marx,1837-02-27,M0623,de
1qwvTuszs6ZQaZUffZjtL95XbNrGWjASy,Marx_1837-04-01_M0922_de.txt,Marx,1837-04-01,M0922,de
1fCyi3As7NmM5VyDOyu3fGzwTd0-bxWsI,Marx_1837-04-04_M0663_de.txt,Marx,1837-04-04,M0663,de
14GVcaZ8FGzz0kzdlbu_v3fbVxVw3Icfd,Marx_1837-11-10_M0455_de.txt,Marx,1837-11-10,M0455,de
12xItUooGqlFxBdveZqcc6_hM26_h8Jmk,Marx_1839-03-01_M0576_de.txt,Marx,1839-03-01,M0576,de
1Caa4dhL_RxSllbhfyg15nfilvkRbWpMz,Marx_1839-11-15_M0658_de.txt,Marx,1839-11-15,M0658,de
1BXRU5W5FTU2e6aH48xF62cQYsGQGxmRE,Marx_1840-03-06_M0895_de.txt,Marx,1840-03-06,M0895,de
1RtwPYbnOjk1hZPC_9if0VZtBHo5zVXKt,Marx_1841-03-01_M0236_de.txt,Marx,1841-03-01,M0236,de
1HUbVVUjtU64AYZpE-x7nDiGkw5djWSK0,Marx_1841-03-01_M0237_de.txt,Marx,1841-03-01,M0237,de
1G7VLvzlPLEw3Yc3HyJsMdQ28idvFfSuj,Marx_1841-03-15_M0240_de.txt,Marx,1841-03-15,M0240,de
1cXxTJm8oxPfk47o6aU1y5lBvSSbRR_Y-,Marx_1841-03-22_M0235_de.txt,Marx,1841-03-22,M0235,de
1CZ6Hl6UwHSFmRPvMPSn2jQvwwDb7lsAY,Marx_1841-03-22_M0239_de.txt,Marx,1841-03-22,M0239,de
1Ygq_AaqQRgSpKGyB_mg6kHGojAnwOUvs,Marx_1841-04-15_M0079_de.txt,Marx,1841-04-15,M0079,de
1xqMBWmbndzzUZ8Azzfuy4RLooHYNAb3q,Marx_1842-01-01_M0238_de.txt,Marx,1842-01-01,M0238,de
14Vl5kAU2ZR9FJvmGVT4yyTbrN_d5huwo,Marx_1842-02-10_M0156_de.txt,Marx,1842-02-10,M0156,de
164I6ZLFGt1waBOhOdv4EIlXyR28AnqVj,Marx_1842-04-15_M0216_de.txt,Marx,1842-04-15,M0216,de
1tGJv5nMXkpK2FBris_FvZLyVYPx4FumL,Marx_1842-05-17_M0722_de.txt,Marx,1842-05-17,M0722,de
1f4CozcUM-XaMk3-y-vZtEiovvdskPgTN,Marx_1842-05-23_M0093_de.txt,Marx,1842-05-23,M0093,de
1wcSjsbiLyTrbg_y9m-NBGUYn7-nqSNpg,Marx_1842-07-04_M0448_de.txt,Marx,1842-07-04,M0448,de
1wkdyTfuSvvRFdZXcMEQwigxnH61kIRU-,Marx_1842-08-06_M0655_de.txt,Marx,1842-08-06,M0655,de
1-YQbHtNHggCugogoyobOcoGcgiNmtesJ,Marx_1842-09-04_M0995_de.txt,Marx,1842-09-04,M0995,de
1Fo0vG5akTRukEm6Cv2umVTTMhPSGw6gs,Marx_1842-10-15_M0165_de.txt,Marx,1842-10-15,M0165,de
169-g6U7LkbzzspdklnocjM5mbQsGdmtC,Marx_1842-10-22_M0166_de.txt,Marx,1842-10-22,M0166,de
1gctchLmCBEPf-5IfoA6BhHL9o4qQ8-Ex,Marx_1842-10-25_M0218_de.txt,Marx,1842-10-25,M0218,de
1SC_axZWrBKxuUncFBuo02lThqdwy-rKn,Marx_1842-11-07_M0164_de.txt,Marx,1842-11-07,M0164,de
1xGom2fQXLjsjeOzLkeZwDKtq_vyYjIrW,Marx_1842-11-08_M0473_de.txt,Marx,1842-11-08,M0473,de
1EiK7Ml7r9ar5UkioO3Jq72sj8dbH7jsC,Marx_1842-11-12_M0123_de.txt,Marx,1842-11-12,M0123,de
1WcfwfbS_oo1hPGC-S_LjQywsEjtOSifH,Marx_1842-11-14_M0601_de.txt,Marx,1842-11-14,M0601,de
1zVl6EZYsWYJc6wEtaaOItVgMgqTD-u8N,Marx_1842-11-16_M0188_de.txt,Marx,1842-11-16,M0188,de
1lUiu3FhpZmBfuHLN3tL_T9D0X-ZDar9L,Marx_1842-11-17_M0456_de.txt,Marx,1842-11-17,M0456,de
1x9_AOjrVoYDKYTzb3KlZV8TqCaaaV7Ht,Marx_1842-11-25_M0064_de.txt,Marx,1842-11-25,M0064,de
1MkNhinL6Obkz0ZPU1He4bk9rQctgD2GO,Marx_1842-11-29_M0669_de.txt,Marx,1842-11-29,M0669,de
1WNk32zJ4cL5W5NxHRPMcseKe9Yt5M1ZX,Marx_1842-12-09_M0869_de.txt,Marx,1842-12-09,M0869,de
1BPjJo_1_0QFOcsaC61Pq-w4G2L6q_sE2,Marx_1842-12-18_M0249_de.txt,Marx,1842-12-18,M0249,de
1pXfaPd4EbGoCaG21n1yEaVQFcDrPaXaw,Marx_1842-12-26_M0667_de.txt,Marx,1842-12-26,M0667,de
19YK1kMvQSaEcYS8EC3cnRzoCVfw5LR4J,Marx_1842-12-31_M0072_de.txt,Marx,1842-12-31,M0072,de
1gtrzu6cgUZjjAfwFxRdPKR7eS-NZiu48,Marx_1843-01-02_M0041_de.txt,Marx,1843-01-02,M0041,de
1BVtzgygv2A7jG250JJLcg6SKcHZdyDzZ,Marx_1843-01-03_M0431_de.txt,Marx,1843-01-03,M0431,de
1-PvajpKHKuTWK3dwyUxJu9nxhfAE8Au9,Marx_1843-01-05_M0352_de.txt,Marx,1843-01-05,M0352,de
1rDEKl_7MmLtSKBe-3QwBwshZhfCO7vEg,Marx_1843-01-07_M0187_de.txt,Marx,1843-01-07,M0187,de
13a52nm3eFMagQndJX2nbpUJb4rqvvhZb,Marx_1843-01-07_M0741_de.txt,Marx,1843-01-07,M0741,de
1-N90_Xjs6sFbdcC-dBZb4voXxE79Qy9g,Marx_1843-01-09_M0668_de.txt,Marx,1843-01-09,M0668,de
1G4zbpfiaO_3lan-y0-nl3l4PPC1Wf_Zt,Marx_1843-01-09_M0742_de.txt,Marx,1843-01-09,M0742,de
126OG4x_mkfD0P4PWdyvz3XuQx_hxOD_G,Marx_1843-01-11_M0233_de.txt,Marx,1843-01-11,M0233,de
1TVB1H8pYz0HAEEHUKbwwnGe1PHI2_Hf7,Marx_1843-01-14_M0965_de.txt,Marx,1843-01-14,M0965,de
1mtQ3GuRqonJx720a2Dr1UlHG9C6YJ7jf,Marx_1843-01-15_M0781_de.txt,Marx,1843-01-15,M0781,de
1eYHUyEi2BZlzvTeyM96WYbGJ6gtmV2b4,Marx_1843-02-04_M0507_de.txt,Marx,1843-02-04,M0507,de
1lOPm-A6E2AtouMMgqIqKxCcZhRQkO_Zm,Marx_1843-02-12_M0585_de.txt,Marx,1843-02-12,M0585,de
1hlrJd1bnKbHs414i5QhSnsJzptwUZjUp,Marx_1843-02-20_M0731_de.txt,Marx,1843-02-20,M0731,de
10quBV2TVyDlQ_I9pNnf_dmglTMv-TBCK,Marx_1843-03-09_M0477_de.txt,Marx,1843-03-09,M0477,de
1HmmHfmGxi8RSGFYNfzFQYZCfFlOWmiG5,Marx_1843-03-11_M0782_de.txt,Marx,1843-03-11,M0782,de
1B4BsQyQtCKrDeC5vczkC3rcs_F-rfv_o,Marx_1843-03-13_M0866_de.txt,Marx,1843-03-13,M0866,de
1J-9LOm7lbdIQISlihZbtGVaO9RFq1fDs,Marx_1843-03-17_M0038_de.txt,Marx,1843-03-17,M0038,de
1d0LX81gJQ4Dp4a2TSnHnF9FE8V0AtXIp,Marx_1843-06-01_M0206_de.txt,Marx,1843-06-01,M0206,de
1h0Pt_DrdMIKVXxgEtyRpqtaHrlMdU54v,Marx_1843-08-15_M0609_de.txt,Marx,1843-08-15,M0609,de
1WIYNZ3nyz5ABqGgWtPUAGtnl69vWHJAM,Marx_1843-09-15_M0471_de.txt,Marx,1843-09-15,M0471,de
112jJaxtV5je-d7P5S4wBD_SL1h5AzC65,Marx_1843-12-10_M0459_de.txt,Marx,1843-12-10,M0459,de
1bqQzOSPllBinaAVdhE_pbno2OOpp5h4k,Marx_1844-01-01_M0338_de.txt,Marx,1844-01-01,M0338,de
1xG6OzVeE2Ck6ruqGtNm0t6o6IohqqnV4,Marx_1844-01-15_M0205_de.txt,Marx,1844-01-15,M0205,de
1-7fnPtoc5zpxwJ4Ga16UKau_zAFBi8iU,Marx_1844-03-01_M0867_de.txt,Marx,1844-03-01,M0867,de
11O3M6aQmeLRf9SBu78fNw4xl0eFDsYcY,Marx_1844-04-14_M0460_de.txt,Marx,1844-04-14,M0460,de
1kXLa-fg6QA3awJG5-xJmaH4eaAWKSJjI,Marx_1844-05-01_M0303_de.txt,Marx,1844-05-01,M0303,de
1X8dKBB3tKOVC69Sa-x1NjzRcqmUIrD09,Marx_1844-06-01_M0261_de.txt,Marx,1844-06-01,M0261,de
1jvjNtqS_2bcq8s5ibckKYO_cy7Q0db6j,Marx_1844-07-31_M0203_de.txt,Marx,1844-07-31,M0203,de
1FGrYcHW_hDbzl_yoz3Bygvo_NhbfI9Vy,Marx_1844-08-15_M0383_de.txt,Marx,1844-08-15,M0383,de
1jmPOK6G_B7ALuLmpS8bGG_RZIJxMIme0,Marx_1844-11-15_M0368_de.txt,Marx,1844-11-15,M0368,de
1QoTA9HMki2Z0l6bndpD6mpBjI6TT40-V,Marx_1844-11-22_M0253_de.txt,Marx,1844-11-22,M0253,de
12U7q6_v2UcjWeZRRLR8v3LH3RixAwRsM,Marx_1845-02-07_M0887_de.txt,Marx,1845-02-07,M0887,de
1y2IDksttneCataKJXdZN1Go5JueIjgg0,Marx_1845-03-09_M0659_de.txt,Marx,1845-03-09,M0659,de
1PLJ7QXegL5WiWpjuCBlUjmOW80OK06M4,Marx_1845-04-15_M0565_de.txt,Marx,1845-04-15,M0565,de
1szBAHwQsItM85DRFlqs9wNSNvhRxTQ94,Marx_1845-04-15_M0878_de.txt,Marx,1845-04-15,M0878,de
1iDGcd1Vc3wvnkllESMzBl3B-fzj8f6Ls,Marx_1845-10-17_M0885_de.txt,Marx,1845-10-17,M0885,de
1XH4VnFDkbUyH3fqbM4EpCMKc9WAJzKFz,Marx_1845-11-01_M0653_de.txt,Marx,1845-11-01,M0653,de
1_GEbkbanI8bplF99AnJVmnaZoB3wT-b8,Marx_1845-11-10_M0886_de.txt,Marx,1845-11-10,M0886,de
1w7aIcRZUkZ9IaITGO67-bSA1WJnqM_Bj,Marx_1846-01-18_M0847_de.txt,Marx,1846-01-18,M0847,de
16xue1ALsSUX19rI_CLYZrviwAy7rC5yR,Marx_1847-03-01_M0681_de.txt,Marx,1847-03-01,M0681,de
1lm7dIxM9EtbWnM-_Xv5BV3kGzuitDcCl,Marx_1847-04-03_M0220_de.txt,Marx,1847-04-03,M0220,de
1MZKzFfy1HQdLywPh7d1fnNkvVz9yb7WN,Marx_1847-08-05_M0564_de.txt,Marx,1847-08-05,M0564,de
1oSzSXgxrAc3hX_YKATu4z8jKpNJENno9,Marx_1847-09-05_M0167_de.txt,Marx,1847-09-05,M0167,de
1z_RMm-fEY_7DnU7DInuTKUzWi7wr_rxM,Marx_1847-09-18_M0705_de.txt,Marx,1847-09-18,M0705,de
1d3WvVQKteeZ6CoHjnzji_qRZHOLPnTz5,Marx_1847-09-25_M0706_de.txt,Marx,1847-09-25,M0706,de
1FsPpRyD-5_em7zM11_NZAg_1Xi844Ea6,Marx_1847-10-22_M0531_de.txt,Marx,1847-10-22,M0531,de
1DmqQRMtTDCHipUVtEP16cZMwSM5oxrQV,Marx_1847-11-29_M0833_de.txt,Marx,1847-11-29,M0833,de
13lHmJ5jyytTXsx3aoXgSSxyv3naqHI5e,Marx_1847-12-17_M0732_de.txt,Marx,1847-12-17,M0732,de
1d48MWsxkI4XRcAW6wTZq9UJL1Qi-tsP9,Marx_1847-12-22_M0970_de.txt,Marx,1847-12-22,M0970,de
1U__hTi4T41E0tvtMNVv2yS0OHzEHfrAu,Marx_1847-12-24_M0441_de.txt,Marx,1847-12-24,M0441,de
1Q8SwxkYF9bwHCjTjoJJOZDzr-KFb7Elc,Marx_1848-01-09_M0836_de.txt,Marx,1848-01-09,M0836,de
1ida8zAKQa7lvYTf78k4z4xAt5YM8VyZW,Marx_1848-01-16_M0820_de.txt,Marx,1848-01-16,M0820,de
1lS8Xf7OVwMdDaEedx7KBBXSHqSI6tBCL,Marx_1848-02-10_M0213_de.txt,Marx,1848-02-10,M0213,de
1cU0hxJSdQ1y3RKxtifPq7NyKvAcu1uje,Marx_1848-02-13_M0057_de.txt,Marx,1848-02-13,M0057,de
1NpL97qJVEijZY6ddoNGWLD3-Mc2GNuGm,Marx_1848-02-22_M0825_de.txt,Marx,1848-02-22,M0825,de
1yy_noHrom8fYQTDuzJRG9C_p6qShrXMs,Marx_1848-02-28_M0892_de.txt,Marx,1848-02-28,M0892,de
1onRzVLxpBodfxmtafJYIFQl4MQRwVs2e,Marx_1848-03-04_M0584_de.txt,Marx,1848-03-04,M0584,de
1WjWrV0SjqH_H_I4cLPPBuGRMuIwmbhTd,Marx_1848-03-10_M0650_de.txt,Marx,1848-03-10,M0650,de
1ErOrq47Sw6hyDaQn72OHM8zNwD-U47ZY,Marx_1848-05-28_M0912_de.txt,Marx,1848-05-28,M0912,de
1NSmIHSqIJOHrX8yKyB_-owoZ5PhFK_pp,Marx_1848-05-31_M0855_de.txt,Marx,1848-05-31,M0855,de
11jjL7FxDHm_FfUE6cOpBiBPJmMPaN6y0,Marx_1848-06-01_M0232_de.txt,Marx,1848-06-01,M0232,de
11bEmm3zklmGALkE0M-2MSGufsAtw3P5t,Marx_1848-06-02_M0128_de.txt,Marx,1848-06-02,M0128,de
1yYg80D3d55YPj5MSttH09-E-j98lhSFA,Marx_1848-06-03_M0127_de.txt,Marx,1848-06-03,M0127,de
1o17G6hlQuXwhM4opXtK_aZOotp1fEtF9,Marx_1848-06-25_ME128_de.txt,Marx,1848-06-25,ME128,de
19zpT5urz2OkYbgLm2HIi4uMqYWDmZCeh,Marx_1848-06-26_M0558_de.txt,Marx,1848-06-26,M0558,de
1iziysaDGiqSCnOvD1ypOr0lh6Voig6YU,Marx_1848-06-28_M0425_de.txt,Marx,1848-06-28,M0425,de
1osd71_h9i5DHXT951anotEBB_GLTMlgC,Marx_1848-07-06_M0450_de.txt,Marx,1848-07-06,M0450,de
1zCviYH47-cyd_Oh973v5k0YoYnHw5nIo,Marx_1848-07-08_M0513_de.txt,Marx,1848-07-08,M0513,de
1ARAq1tmLJgiDsW2ba5-MEpbGJNpO8qqP,Marx_1848-07-10_M0451_de.txt,Marx,1848-07-10,M0451,de
1nsgNItqB24MBx3jF0b959p6Nu8LfY6ZY,Marx_1848-07-19_M0712_de.txt,Marx,1848-07-19,M0712,de
1Ib4Ak6yPlhUI-cUJuORi3DJWLRAGBIHo,Marx_1848-07-29_M0084_de.txt,Marx,1848-07-29,M0084,de
1N3LNtQxDiDC-BmHirFwbN1a-GjMz9_U2,Marx_1848-08-02_M0071_de.txt,Marx,1848-08-02,M0071,de
1n7dCQxqjQ6jT2cCjW5_Xd-Zg_XmqUA4A,Marx_1848-08-02_M0515_de.txt,Marx,1848-08-02,M0515,de
1CXup1nG5XEVj-gmOe8C17FKSkv8_B9lq,Marx_1848-08-04_M0040_de.txt,Marx,1848-08-04,M0040,de
1XKKd_eYOTPTbKYBP6dablpfRfPXp0sA4,Marx_1848-08-05_M0889_de.txt,Marx,1848-08-05,M0889,de
1t-8ta5xz4kZzzwSWcviqFjFyEnDpE09D,Marx_1848-08-06_M0523_de.txt,Marx,1848-08-06,M0523,de
1vcDNXU7xrxFWTElxBGb11IxCttMjcqKs,Marx_1848-08-28_M0832_de.txt,Marx,1848-08-28,M0832,de
1ovUNz8NHtq98s56cQhw15fzvSHJ76gqQ,Marx_1848-08-30_M0831_de.txt,Marx,1848-08-30,M0831,de
1MaZRAk7D9fYHLEb7CqFD69r1EQi1kzzF,Marx_1848-09-02_M0449_de.txt,Marx,1848-09-02,M0449,de
1QlrpE-qrcDfBuz1YnTWZHPMcRCQ3x8qd,Marx_1848-09-04_M0174_de.txt,Marx,1848-09-04,M0174,de
1DP08k556lRv9swS4-d01VyDqro3y1Ft_,Marx_1848-09-11_M0197_de.txt,Marx,1848-09-11,M0197,de
1YL5aCSVRKWIdF3nSZcE8rd485QTixSOd,Marx_1848-09-25_ME041_de.txt,Marx,1848-09-25,ME041,de
1wTZxxDF8AG8op1m788Te4laVzWpgDBeQ,Marx_1848-10-11_M0266_de.txt,Marx,1848-10-11,M0266,de
1EgnwzXcqT8sz4OjWtEHVxIv_C4RAjGsr,Marx_1848-10-11_M0777_de.txt,Marx,1848-10-11,M0777,de
1Yaz4lWyTePHDToqiXQsuGRubGmeRWBbs,Marx_1848-10-12_M0152_de.txt,Marx,1848-10-12,M0152,de
1sou8NUEh9rgxYrNXMXbUIpTss-PanMBX,Marx_1848-10-13_M0654_de.txt,Marx,1848-10-13,M0654,de
1LOHB3EkjrfC-V-Bw0IiPUvEauY-2GGwn,Marx_1848-10-13_M0879_de.txt,Marx,1848-10-13,M0879,de
1Xk0zLwcSCcBiLCwiZDp64_B3kblEI96T,Marx_1848-10-18_M0329_de.txt,Marx,1848-10-18,M0329,de
1w4XblUmSfEPJKGyeqLIA66dNFlX_1tsN,Marx_1848-10-18_M0735_de.txt,Marx,1848-10-18,M0735,de
1R-bfXpuS1AQjjYthTRbYVLzddmZhTcMq,Marx_1848-10-18_M0736_de.txt,Marx,1848-10-18,M0736,de
1Hh5Yz5q77XH2bu1JaTonnOeGS7s2l4ZY,Marx_1848-10-20_M0730_de.txt,Marx,1848-10-20,M0730,de
1KX5VUAicmyZa9RF3Njfoff_CbUUqD_NL,Marx_1848-10-21_M0035_de.txt,Marx,1848-10-21,M0035,de
1i89J42E_RX6tOmsBu8aOdUirlYYaJRgt,Marx_1848-10-21_M0522_de.txt,Marx,1848-10-21,M0522,de
1KzjQ4iL2otxc2n4M9d2gjWVhexbL6OCT,Marx_1848-10-28_M0718_de.txt,Marx,1848-10-28,M0718,de
1Gmybv0W2Aeq1j-hWcrnuKWPmRRRfjpR6,Marx_1848-11-02_M0046_de.txt,Marx,1848-11-02,M0046,de
1IBgCW5RwbfDj1Bj4gFThg9GYPW-fvcpQ,Marx_1848-11-02_M0633_de.txt,Marx,1848-11-02,M0633,de
1YXCHX-E2Vt6RbiqBj3UjFKTBI6v_7kHR,Marx_1848-11-03_M0964_de.txt,Marx,1848-11-03,M0964,de
1JfrF6JGj1fgyp5lcmHGJudDztuylnFPz,Marx_1848-11-04_M0445_de.txt,Marx,1848-11-04,M0445,de
1tZeHhsDjOt7M1sO16P_kFY7y-c318eIi,Marx_1848-11-04_M0624_de.txt,Marx,1848-11-04,M0624,de
1zbLbdlSzpVCU0h1QEuj87QTvh8qrgXxk,Marx_1848-11-05_M0559_de.txt,Marx,1848-11-05,M0559,de
1nARMz8QB8vfjKnzpMp3HJbTJ4OTY7sV0,Marx_1848-11-06_M0961_de.txt,Marx,1848-11-06,M0961,de
1ak_8QZxiHKXrul-wFCdMR0ozGPvyRi9r,Marx_1848-11-08_M0078_de.txt,Marx,1848-11-08,M0078,de
1ZWVCmo2KTu2XC-6RCxdWx_XYoh13s59W,Marx_1848-11-11_M0191_de.txt,Marx,1848-11-11,M0191,de
1FlkljLlAbkMjX7OlRq_fdVtrEcXMo-tt,Marx_1848-11-11_M0219_de.txt,Marx,1848-11-11,M0219,de
1P_P5dNdFJuT6VD58dMNsAKYwvVAooZpT,Marx_1848-11-13_M0137_de.txt,Marx,1848-11-13,M0137,de
10qnbT8w8xRwyTlvhnV2h1Ndd9-F786KH,Marx_1848-11-15_M0122_de.txt,Marx,1848-11-15,M0122,de
10ofuQwzsA-FHsZKurUM5yruPzS0dAA2T,Marx_1848-11-16_M0171_de.txt,Marx,1848-11-16,M0171,de
14VBK1c0HKbtUjE1uGiThmXfZzc5fi0DR,Marx_1848-11-16_M0430_de.txt,Marx,1848-11-16,M0430,de
